ArrestID,CaseID,AccusedID,ArrestDate,ArrestType,ArrestingOfficerID
21814,5980,34142,2024-11-27,Arrested,325
21815,18044,29728,2024-07-29,Arrested,264
21816,24913,57742,2023-08-20,Surrender,1573
21817,29246,48704,2024-07-21,Arrested,822
21818,35147,60749,2025-02-15,Arrested,1955
21819,47994,12208,2023-12-26,Arrested,59
21820,32213,37350,2026-05-01,Arrested,383
21821,28248,57942,2024-11-17,Arrested,1596
21822,576,58364,2026-06-03,Arrested,1645
21823,42109,24345,2024-04-05,Arrested,134
21824,34821,12779,2025-10-31,Arrested,62
21825,21340,50315,2023-08-19,Arrested,911
21826,8052,10345,2023-04-04,Surrender,42
21827,27660,21488,2024-08-12,Arrested,107
21828,17311,38284,2025-04-17,Arrested,413
21829,15343,41490,2026-06-14,Arrested,515
21830,1135,41358,2024-07-06,Arrested,517
21831,44594,6736,2025-07-24,Surrender,27
21832,22839,14202,2026-02-06,Arrested,66
21833,42275,7859,2024-08-23,Surrender,38
21834,47115,8362,2025-12-15,Arrested,39
21835,47084,7897,2024-11-18,Arrested,35
21836,42052,42755,2025-10-24,Arrested,561
21837,20138,43411,2024-06-17,Surrender,588
21838,14576,7668,2024-06-05,Arrested,34
21839,45997,48108,2024-06-01,Surrender,791
21840,31156,41281,2024-08-05,Surrender,507
21841,40404,41461,2026-01-11,Arrested,514
21842,18366,46258,2026-06-26,Arrested,705
21843,47142,49729,2024-10-24,Arrested,878
21844,43713,24313,2024-02-14,Arrested,131
21845,28797,58006,2023-08-21,Arrested,1605
21846,18779,14703,2024-12-16,Arrested,72
21847,9765,37518,2024-05-18,Arrested,388
21848,31218,52331,2023-03-25,Arrested,1043
21849,33732,43267,2025-09-29,Arrested,581
21850,35315,21968,2025-11-29,Surrender,112
21851,39449,25353,2026-06-30,Arrested,181
21852,11936,9610,2025-05-27,Arrested,47
21853,36250,19985,2024-06-03,Surrender,102
21854,40280,32683,2026-06-30,Arrested,301
21855,42955,33105,2025-07-28,Surrender,310
21856,15335,42357,2026-04-17,Surrender,548
21857,23175,40951,2024-04-08,Arrested,501
21858,33408,31960,2025-03-25,Arrested,289
21859,30026,42726,2026-06-06,Arrested,562
21860,1302,57409,2025-08-28,Arrested,1537
21861,7904,48836,2024-01-18,Arrested,826
21862,47545,23534,2025-10-31,Surrender,113
21863,12456,8035,2025-12-25,Arrested,34
21864,38482,13317,2024-01-03,Surrender,57
21865,27705,14873,2026-04-04,Arrested,65
21866,46831,52691,2025-09-11,Arrested,1073
21867,32950,24725,2023-02-13,Arrested,160
21868,14442,23277,2025-10-22,Arrested,116
21869,38959,53074,2023-12-25,Arrested,1099
21870,2950,57105,2025-02-06,Arrested,1498
21871,5839,34230,2023-07-05,Arrested,336
21872,18212,450,2023-05-21,Arrested,7
21873,49452,60450,2024-08-30,Arrested,1909
21874,13177,22981,2024-09-07,Arrested,119
21875,45985,34998,2025-07-14,Arrested,341
21876,19994,25094,2024-11-24,Arrested,173
21877,45280,46592,2023-01-22,Arrested,721
21878,34714,60025,2023-04-02,Arrested,1849
21879,46875,622,2023-05-15,Surrender,2
21880,36371,13912,2024-05-01,Arrested,71
21881,35856,56305,2025-09-06,Arrested,1413
21882,26049,21889,2025-02-01,Arrested,105
21883,22314,43210,2024-07-23,Surrender,584
21884,9927,39487,2024-03-04,Arrested,454
21885,15648,38132,2025-03-23,Arrested,405
21886,28770,11648,2024-12-25,Arrested,53
21887,14684,13758,2024-08-04,Surrender,72
21888,22398,26263,2023-02-13,Arrested,213
21889,44493,49630,2025-03-22,Arrested,870
21890,3620,7965,2025-07-16,Arrested,36
21891,33568,22815,2023-06-26,Surrender,116
21892,10479,41324,2023-02-12,Surrender,514
21893,35607,58512,2023-04-12,Arrested,1669
21894,34611,18478,2024-09-30,Arrested,92
21895,28536,20313,2025-01-19,Arrested,103
21896,2492,7945,2025-09-03,Arrested,34
21897,5848,45475,2024-01-11,Arrested,672
21898,16934,57919,2023-11-19,Surrender,1597
21899,26433,22493,2025-12-21,Arrested,106
21900,18488,53496,2024-05-07,Surrender,1133
21901,12434,55771,2024-07-14,Arrested,1361
21902,45461,32701,2023-09-02,Arrested,302
21903,3165,22447,2025-02-15,Arrested,106
21904,38978,15116,2024-02-12,Surrender,79
21905,26425,27795,2023-03-08,Arrested,232
21906,27050,45126,2023-04-19,Surrender,658
21907,2303,30395,2025-07-18,Arrested,270
21908,34722,20786,2024-08-04,Arrested,98
21909,14950,39234,2024-01-02,Arrested,442
21910,36117,44821,2024-09-17,Surrender,643
21911,30576,16164,2024-08-24,Arrested,74
21912,42270,11831,2025-10-28,Arrested,52
21913,2653,22572,2025-02-17,Arrested,107
21914,3339,32884,2024-10-03,Arrested,312
21915,13728,8747,2026-06-30,Arrested,37
21916,5865,44053,2023-12-25,Arrested,618
21917,28709,45932,2026-05-05,Arrested,687
21918,25290,44782,2023-04-27,Arrested,643
21919,35355,11644,2023-10-17,Surrender,52
21920,41179,26993,2025-01-16,Arrested,220
21921,36679,41922,2026-03-29,Arrested,529
21922,7433,1557,2026-04-08,Arrested,2
21923,15400,22130,2026-04-22,Arrested,109
21924,26863,49908,2026-02-21,Arrested,883
21925,44439,11045,2024-09-12,Arrested,54
21926,23005,40517,2025-02-11,Arrested,486
21927,29172,33352,2023-12-04,Arrested,314
21928,11236,9255,2024-08-01,Arrested,47
21929,9007,3386,2026-06-30,Arrested,15
21930,45966,11408,2025-07-23,Arrested,53
21931,18638,19340,2025-03-20,Arrested,96
21932,40449,40917,2023-07-30,Arrested,504
21933,31128,24550,2025-08-11,Arrested,144
21934,13652,23865,2023-03-31,Arrested,116
21935,13280,36421,2026-02-26,Arrested,367
21936,11118,52661,2026-02-26,Arrested,1076
21937,4218,28467,2024-01-15,Arrested,242
21938,32525,31185,2023-09-04,Arrested,279
21939,47824,33116,2026-01-22,Arrested,308
21940,28576,59343,2025-03-27,Arrested,1760
21941,44122,47915,2023-06-07,Arrested,789
21942,23422,38007,2024-11-21,Arrested,408
21943,18560,55509,2025-02-19,Arrested,1333
21944,3682,12243,2024-01-22,Arrested,58
21945,47967,27790,2026-02-17,Arrested,228
21946,30742,59955,2024-10-19,Arrested,1839
21947,16104,17686,2025-01-11,Arrested,85
21948,13972,4447,2024-07-27,Arrested,24
21949,7099,8004,2025-11-04,Arrested,40
21950,28870,18075,2023-05-17,Arrested,90
21951,41375,23497,2025-10-27,Arrested,120
21952,1071,21303,2025-01-14,Arrested,111
21953,27579,40521,2024-12-03,Arrested,485
21954,41363,57932,2023-09-16,Arrested,1595
21955,15643,44811,2024-07-27,Arrested,649
21956,6533,56446,2025-12-01,Arrested,1430
21957,11305,32793,2023-02-22,Surrender,306
21958,8892,4806,2025-05-09,Surrender,23
21959,12170,34446,2025-07-28,Arrested,335
21960,27631,33914,2024-05-12,Arrested,328
21961,2453,36858,2026-06-19,Arrested,373
21962,920,10202,2026-06-19,Arrested,44
21963,48941,24773,2024-07-21,Arrested,160
21964,24217,28524,2023-08-17,Arrested,248
21965,46223,12854,2026-02-01,Arrested,59
21966,20389,27765,2026-02-19,Arrested,228
21967,18200,53648,2023-12-15,Arrested,1153
21968,16394,47788,2025-02-02,Arrested,776
21969,46932,32396,2024-01-19,Arrested,297
21970,16430,8445,2026-03-21,Arrested,36
21971,39801,54386,2024-05-17,Arrested,1211
21972,22699,24560,2025-04-05,Arrested,137
21973,23795,13198,2024-10-21,Arrested,58
21974,16937,49907,2026-04-17,Surrender,886
21975,46488,8586,2024-07-29,Arrested,38
21976,7836,31494,2025-12-30,Arrested,287
21977,21096,29980,2026-04-12,Arrested,262
21978,19406,58218,2023-07-02,Arrested,1627
21979,29440,52518,2024-03-21,Arrested,1065
21980,49922,36742,2024-04-29,Arrested,373
21981,23771,19248,2023-07-22,Arrested,94
21982,27695,7432,2023-11-30,Arrested,39
21983,40451,40918,2023-05-17,Surrender,501
21984,28967,56849,2023-04-05,Arrested,1473
21985,2804,58834,2025-06-05,Arrested,1702
21986,27675,54093,2025-08-17,Arrested,1187
21987,47660,60778,2026-06-30,Arrested,1953
21988,23355,15933,2026-01-15,Arrested,78
21989,32181,14721,2024-09-03,Arrested,69
21990,4380,31710,2024-08-02,Arrested,283
21991,34113,15083,2023-04-24,Arrested,78
21992,42656,9115,2023-06-21,Arrested,47
21993,38104,37073,2023-02-09,Surrender,377
21994,28365,8153,2025-07-22,Arrested,33
21995,27567,20866,2026-06-18,Arrested,101
21996,2250,2519,2024-12-25,Arrested,16
21997,3945,2529,2024-03-04,Surrender,12
21998,47555,47507,2023-11-28,Arrested,765
21999,33960,1692,2026-06-30,Arrested,8
22000,31913,16552,2023-11-16,Arrested,85
22001,38102,55732,2025-06-13,Arrested,1351
22002,36715,6892,2026-06-02,Arrested,28
22003,18643,31058,2026-06-30,Surrender,277
22004,32445,5959,2023-06-08,Arrested,30
22005,36077,29910,2026-01-16,Surrender,259
22006,39806,54455,2024-12-17,Arrested,1217
22007,6430,34436,2025-11-30,Arrested,332
22008,712,37420,2025-07-03,Arrested,380
22009,28245,30025,2024-03-13,Surrender,261
22010,19211,23623,2026-06-30,Surrender,118
22011,13827,26516,2025-02-27,Arrested,210
22012,46137,54343,2025-07-31,Arrested,1209
22013,6167,24244,2024-10-24,Arrested,122
22014,30275,56841,2025-12-22,Surrender,1464
22015,42944,47873,2025-12-02,Arrested,778
22016,24097,34481,2025-08-16,Arrested,333
22017,30917,42368,2026-06-30,Arrested,548
22018,21459,58563,2026-02-23,Arrested,1671
22019,38545,11595,2026-06-07,Arrested,51
22020,10012,39984,2025-03-28,Arrested,462
22021,49651,15512,2024-07-14,Arrested,75
22022,9489,11921,2025-06-09,Arrested,54
22023,33184,26141,2026-03-20,Arrested,208
22024,26272,20299,2025-07-23,Arrested,99
22025,30278,39514,2023-08-05,Arrested,451
22026,12748,2656,2024-12-10,Arrested,12
22027,40350,15120,2023-09-04,Arrested,80
22028,6659,17932,2023-06-13,Arrested,94
22029,542,37694,2023-05-30,Arrested,394
22030,26930,41499,2026-04-15,Arrested,519
22031,18012,30284,2024-08-10,Arrested,266
22032,6974,29963,2026-06-20,Arrested,258
22033,8867,4794,2025-04-26,Surrender,21
22034,8391,39206,2025-11-09,Arrested,436
22035,1869,22093,2026-01-10,Arrested,108
22036,31319,13548,2023-07-11,Surrender,65
22037,44972,39656,2025-08-28,Arrested,454
22038,37386,47361,2024-02-07,Arrested,758
22039,1074,17908,2023-05-25,Arrested,89
22040,32009,15388,2024-04-02,Arrested,73
22041,43906,11384,2025-07-09,Surrender,49
22042,6247,15214,2024-10-15,Arrested,73
22043,1465,60829,2025-07-08,Arrested,1963
22044,14686,50195,2023-02-13,Surrender,908
22045,21545,57583,2024-11-24,Arrested,1553
22046,3396,60833,2023-05-25,Arrested,1966
22047,39616,4622,2024-08-30,Arrested,24
22048,38835,29368,2025-05-10,Arrested,255
22049,41640,35978,2026-05-08,Arrested,360
22050,38056,60483,2024-09-30,Arrested,1911
22051,48233,21662,2024-07-12,Surrender,105
22052,29181,51433,2024-05-12,Arrested,992
22053,6241,56009,2026-01-16,Arrested,1383
22054,49094,18252,2023-09-14,Arrested,92
22055,13928,7178,2026-06-30,Arrested,29
22056,29621,13006,2026-04-29,Arrested,61
22057,15961,22999,2024-04-13,Arrested,115
22058,25967,30186,2024-01-22,Arrested,266
22059,45508,6384,2024-10-19,Arrested,31
22060,6396,16375,2024-03-01,Arrested,84
22061,40951,20025,2024-08-30,Arrested,102
22062,16718,41368,2024-04-11,Arrested,513
22063,18546,19888,2024-11-28,Arrested,97
22064,29709,57744,2024-09-28,Arrested,1567
22065,35442,49045,2024-07-12,Arrested,839
22066,11328,51600,2023-10-10,Arrested,1002
22067,1788,39743,2023-05-16,Surrender,462
22068,48840,44271,2023-04-29,Arrested,622
22069,23041,18021,2023-02-02,Arrested,89
22070,29178,22777,2023-09-17,Arrested,113
22071,36414,2805,2025-02-15,Arrested,13
22072,24762,54154,2025-06-03,Arrested,1192
22073,19196,9307,2024-09-04,Arrested,48
22074,48517,54754,2023-09-02,Arrested,1257
22075,20605,13817,2024-12-26,Surrender,70
22076,26971,32571,2025-03-28,Arrested,297
22077,23393,38506,2025-01-14,Arrested,422
22078,14346,31047,2026-02-14,Arrested,280
22079,1594,18612,2025-09-27,Arrested,93
22080,43132,27149,2025-09-11,Arrested,217
22081,38154,20744,2023-08-14,Arrested,104
22082,28486,53181,2024-01-25,Arrested,1108
22083,25824,33167,2026-03-26,Arrested,310
22084,23654,54282,2023-01-09,Arrested,1209
22085,40114,49892,2026-02-06,Arrested,887
22086,49232,39154,2025-08-25,Arrested,435
22087,35246,12127,2023-05-19,Surrender,63
22088,19920,23626,2026-06-30,Arrested,115
22089,24086,54513,2025-12-15,Arrested,1227
22090,10345,48045,2023-06-12,Arrested,792
22091,13121,35987,2023-08-31,Surrender,354
22092,7869,8413,2026-03-04,Arrested,38
22093,35411,21970,2025-05-15,Arrested,109
22094,43909,2857,2024-10-05,Arrested,13
22095,16458,58144,2025-09-07,Arrested,1619
22096,2767,33293,2023-09-26,Arrested,319
22097,35953,59130,2025-11-19,Arrested,1734
22098,14147,11179,2025-07-26,Arrested,53
22099,19622,37587,2025-08-10,Arrested,390
22100,21014,59851,2025-12-04,Arrested,1821
22101,37180,18159,2023-06-28,Arrested,94
22102,40583,5701,2024-07-17,Arrested,21
22103,36739,13032,2026-05-23,Arrested,60
22104,22831,27947,2023-11-08,Arrested,235
22105,13583,9262,2024-04-12,Arrested,48
22106,44114,4278,2023-10-15,Arrested,17
22107,2118,37788,2025-04-03,Arrested,393
22108,23542,15941,2026-06-30,Arrested,74
22109,15555,46784,2024-08-18,Arrested,727
22110,43617,46244,2025-12-12,Surrender,704
22111,36985,16915,2024-06-04,Arrested,82
22112,24859,40321,2025-01-07,Arrested,473
22113,33114,25240,2023-03-05,Arrested,179
22114,43430,5099,2025-08-02,Surrender,20
22115,45816,46250,2025-08-22,Arrested,704
22116,1387,47991,2026-01-30,Arrested,785
22117,300,6080,2024-08-08,Arrested,32
22118,40857,41061,2026-06-30,Arrested,502
22119,48623,23204,2024-08-29,Arrested,113
22120,45238,9140,2023-06-24,Arrested,45
22121,31343,18096,2023-10-08,Arrested,96
22122,33489,57585,2024-09-07,Arrested,1556
22123,29582,33085,2025-08-20,Surrender,307
22124,15749,29593,2023-06-28,Arrested,258
22125,48326,40814,2025-07-25,Arrested,490
22126,6795,29838,2025-12-04,Arrested,262
22127,48306,24482,2024-11-14,Arrested,140
22128,29219,5478,2023-09-13,Arrested,21
22129,5984,8634,2023-06-08,Arrested,33
22130,44371,33270,2024-11-01,Surrender,312
22131,33854,42160,2026-04-18,Surrender,537
22132,2313,29131,2024-10-08,Arrested,254
22133,19528,14486,2026-04-26,Surrender,67
22134,39652,53414,2023-04-22,Arrested,1132
22135,34243,1699,2026-06-01,Arrested,3
22136,12050,56233,2024-03-03,Arrested,1410
22137,48241,46210,2024-06-11,Arrested,700
22138,4112,30804,2024-05-29,Arrested,274
22139,35923,51177,2026-05-31,Arrested,965
22140,14777,48048,2024-02-04,Arrested,794
22141,30873,56666,2023-03-05,Surrender,1453
22142,42268,50588,2025-05-28,Surrender,927
22143,21044,14789,2023-06-01,Arrested,66
22144,26807,28991,2026-06-14,Arrested,242
22145,26690,6606,2025-11-01,Arrested,31
22146,26180,58609,2026-01-17,Arrested,1672
22147,39174,19677,2023-09-23,Arrested,101
22148,32184,3197,2025-08-28,Arrested,13
22149,16851,53965,2023-12-11,Arrested,1168
22150,40639,33217,2023-04-28,Arrested,310
22151,34941,2409,2023-08-16,Arrested,13
22152,26490,56484,2024-02-21,Arrested,1440
22153,24160,26936,2024-04-06,Arrested,221
22154,26261,52394,2025-05-15,Arrested,1054
22155,996,11449,2026-01-11,Arrested,53
22156,7075,30697,2023-04-23,Arrested,278
22157,28802,5934,2023-07-26,Arrested,31
22158,13802,4059,2023-02-19,Arrested,22
22159,33794,2402,2023-12-30,Arrested,10
22160,32021,31130,2023-03-07,Arrested,275
22161,48855,29397,2025-06-05,Surrender,249
22162,18920,45109,2023-04-15,Arrested,659
22163,2982,10760,2024-12-12,Arrested,54
22164,16205,43020,2024-03-24,Arrested,577
22165,20993,39470,2026-02-04,Arrested,444
22166,41581,34780,2023-09-27,Arrested,338
22167,5606,32526,2025-04-12,Arrested,303
22168,29463,512,2023-08-04,Arrested,8
22169,43369,593,2024-03-07,Arrested,4
22170,45878,42540,2025-05-05,Arrested,557
22171,18932,12328,2024-09-11,Arrested,59
22172,26627,6241,2024-12-29,Arrested,27
22173,49580,58646,2023-06-22,Surrender,1679
22174,46061,22547,2023-05-08,Arrested,112
22175,14389,13755,2024-05-28,Arrested,66
22176,15953,26798,2023-07-29,Arrested,221
22177,35875,54891,2023-07-18,Surrender,1269
22178,18354,4474,2024-05-20,Arrested,22
22179,918,58038,2026-06-30,Arrested,1605
22180,32117,56523,2026-06-30,Arrested,1438
22181,22686,24939,2024-12-19,Surrender,164
22182,10207,57217,2024-06-13,Arrested,1515
22183,14031,32031,2025-08-08,Arrested,295
22184,45098,41243,2026-03-05,Arrested,507
22185,819,12872,2026-05-12,Arrested,63
22186,32832,31305,2023-09-13,Arrested,285
22187,26091,51410,2023-05-23,Arrested,989
22188,23404,4930,2026-02-06,Arrested,19
22189,32631,49541,2026-06-09,Arrested,863
22190,17872,14648,2026-05-31,Arrested,65
22191,24265,16503,2023-10-02,Arrested,86
22192,13048,10463,2023-11-12,Arrested,52
22193,4934,31228,2023-11-27,Surrender,288
22194,22452,51795,2023-12-15,Arrested,1011
22195,24716,47751,2025-09-09,Arrested,772
22196,33807,49225,2025-09-08,Arrested,847
22197,28406,44489,2024-11-04,Surrender,633
22198,30732,57060,2024-12-18,Arrested,1494
22199,32325,2395,2023-08-26,Arrested,10
22200,12423,12930,2026-06-24,Surrender,58
22201,28871,8160,2025-08-24,Arrested,35
22202,37883,24986,2025-06-08,Arrested,164
22203,1173,38332,2026-05-01,Arrested,416
22204,18967,41623,2024-10-09,Arrested,524
22205,4190,43950,2025-08-17,Surrender,613
22206,33377,41452,2025-03-27,Arrested,514
22207,5834,31358,2024-04-12,Arrested,286
22208,29146,3174,2025-04-09,Arrested,10
22209,13147,47923,2024-07-21,Surrender,789
22210,24541,56432,2025-02-19,Arrested,1433
22211,20080,21078,2023-06-22,Arrested,111
22212,22738,44758,2024-05-16,Arrested,642
22213,4678,58629,2023-12-15,Arrested,1679
22214,47177,37096,2023-09-22,Arrested,382
22215,44890,40142,2025-11-27,Arrested,465
22216,10586,5511,2025-01-05,Arrested,24
22217,13873,19332,2025-12-21,Surrender,89
22218,26073,15711,2025-03-15,Surrender,77
22219,36251,56307,2025-11-07,Surrender,1418
22220,9069,363,2023-05-11,Arrested,8
22221,29504,27972,2023-08-13,Arrested,239
22222,14029,31817,2023-09-07,Arrested,289
22223,25534,2333,2023-08-04,Arrested,12
22224,22251,54523,2026-04-22,Surrender,1224
22225,47389,46348,2024-06-05,Arrested,710
22226,24681,55391,2023-05-06,Surrender,1326
22227,32572,16168,2024-08-28,Arrested,74
22228,36334,13029,2026-04-11,Surrender,61
22229,30359,19112,2026-05-29,Arrested,95
22230,2766,58799,2026-06-30,Arrested,1697
22231,7841,36751,2025-11-26,Arrested,371
22232,6641,46425,2023-06-17,Arrested,715
22233,20944,55105,2025-06-29,Surrender,1288
22234,17493,6552,2025-07-07,Arrested,25
22235,6174,51583,2024-09-03,Arrested,994
22236,35955,9065,2023-01-28,Arrested,41
22237,45761,27590,2024-06-09,Arrested,231
22238,45688,52967,2023-08-05,Arrested,1096
22239,45291,23887,2023-09-02,Arrested,117
22240,48293,51712,2023-10-18,Surrender,1011
22241,19557,56301,2025-06-29,Arrested,1417
22242,13302,52958,2023-09-03,Arrested,1092
22243,6806,49004,2023-07-23,Arrested,841
22244,47320,34121,2026-06-20,Arrested,322
22245,29423,39636,2026-01-04,Arrested,449
22246,10805,41735,2024-01-11,Arrested,526
22247,23969,35398,2025-09-07,Surrender,350
22248,18059,4471,2024-11-09,Arrested,18
22249,48402,40042,2023-04-30,Arrested,466
22250,2517,12566,2025-09-22,Arrested,58
22251,44556,26326,2023-09-11,Arrested,215
22252,31284,15744,2025-06-29,Arrested,73
22253,11671,20162,2025-11-04,Arrested,103
22254,28865,60221,2024-09-21,Surrender,1877
22255,26627,6240,2024-12-20,Arrested,29
22256,19091,31263,2023-08-31,Arrested,285
22257,8457,40362,2025-12-14,Surrender,480
22258,23313,4133,2023-04-21,Arrested,18
22259,39530,13939,2024-10-18,Arrested,72
22260,48839,33729,2024-11-09,Arrested,313
22261,4613,30691,2023-02-19,Surrender,275
22262,4916,55987,2025-09-14,Arrested,1378
22263,38390,59373,2023-09-07,Arrested,1768
22264,46313,1003,2024-05-29,Arrested,6
22265,8033,12604,2025-04-10,Arrested,64
22266,30669,54734,2026-04-24,Arrested,1245
22267,35256,28445,2024-05-04,Arrested,238
22268,4002,48404,2025-11-05,Arrested,804
22269,30575,18095,2024-01-10,Arrested,89
22270,13116,32324,2023-08-01,Arrested,301
22271,41649,18959,2025-09-07,Arrested,94
22272,48607,23796,2023-12-19,Arrested,115
22273,47582,48789,2024-04-25,Arrested,830
22274,1414,21304,2024-10-28,Arrested,108
22275,2791,42973,2023-09-29,Arrested,579
22276,3323,47043,2023-11-21,Arrested,736
22277,32444,57683,2026-06-30,Arrested,1566
22278,10226,12276,2024-06-06,Surrender,57
22279,31308,34752,2023-11-09,Arrested,341
22280,13159,8906,2023-03-14,Arrested,41
22281,29841,49935,2025-07-10,Surrender,882
22282,41629,54221,2024-07-28,Arrested,1200
22283,3082,54126,2025-01-19,Arrested,1193
22284,13021,20486,2026-06-30,Arrested,104
22285,28244,17463,2026-04-15,Surrender,82
22286,15727,13454,2023-10-06,Arrested,72
22287,43094,19712,2024-01-03,Arrested,97
22288,49096,32630,2025-09-06,Arrested,297
22289,44063,49122,2024-02-27,Arrested,843
22290,41351,22853,2023-02-11,Surrender,117
22291,10008,27917,2024-01-01,Surrender,238
22292,7676,33299,2023-11-07,Arrested,319
22293,19784,16051,2024-12-29,Arrested,73
22294,42847,19149,2026-04-04,Arrested,94
22295,27299,58950,2025-12-09,Arrested,1714
22296,26495,58869,2024-11-14,Arrested,1707
22297,28723,13003,2026-04-18,Arrested,60
22298,3527,59509,2025-10-10,Arrested,1779
22299,23536,5254,2026-04-08,Arrested,24
22300,29648,41697,2025-12-02,Surrender,528
22301,31466,48387,2024-12-02,Arrested,810
22302,25401,41816,2023-10-06,Arrested,532
22303,38725,16929,2024-03-05,Arrested,83
22304,1779,14739,2025-10-15,Arrested,68
22305,3656,8593,2025-10-29,Arrested,39
22306,27436,20537,2026-02-25,Arrested,102
22307,26680,6604,2025-08-12,Arrested,26
22308,13918,16413,2023-09-20,Arrested,87
22309,7370,55212,2026-04-15,Arrested,1307
22310,47109,43045,2024-04-03,Arrested,575
22311,28282,24944,2024-09-09,Arrested,161
22312,48017,38824,2024-07-23,Arrested,430
22313,8339,26623,2026-04-01,Surrender,211
22314,17438,35524,2023-11-16,Arrested,347
22315,40387,40532,2024-02-13,Surrender,486
22316,1522,57419,2026-06-29,Arrested,1532
22317,19390,11518,2026-04-02,Arrested,51
22318,43175,28399,2023-11-24,Arrested,233
22319,14875,52181,2025-08-25,Arrested,1037
22320,21779,25264,2024-03-16,Arrested,178
22321,41114,55459,2023-12-11,Arrested,1330
22322,33847,58282,2023-04-18,Surrender,1637
22323,20299,55525,2025-06-08,Surrender,1333
22324,32385,53859,2024-10-28,Arrested,1162
22325,27117,15359,2024-02-21,Arrested,79
22326,49275,22585,2026-01-15,Arrested,112
22327,17767,41962,2026-02-09,Arrested,535
22328,1742,44116,2025-12-08,Arrested,617
22329,4490,35351,2026-01-14,Arrested,346
22330,13821,23276,2025-05-04,Arrested,119
22331,48849,1026,2024-09-06,Surrender,6
22332,33490,44816,2025-02-15,Arrested,645
22333,4154,21328,2024-03-13,Surrender,111
22334,48826,20622,2026-02-04,Arrested,104
22335,49944,57912,2026-06-21,Surrender,1590
22336,46963,60141,2023-07-07,Arrested,1862
22337,33344,27200,2026-06-30,Arrested,221
22338,25059,8802,2025-02-24,Arrested,35
22339,22647,53092,2024-03-11,Arrested,1100
22340,3048,4723,2026-02-21,Surrender,23
22341,20069,12044,2024-02-10,Arrested,57
22342,31623,48009,2026-06-26,Arrested,783
22343,37206,1835,2025-10-18,Arrested,7
22344,18410,52643,2024-10-14,Arrested,1076
22345,30136,13167,2023-04-24,Arrested,64
22346,12132,30615,2025-02-04,Surrender,270
22347,22796,39238,2024-03-03,Arrested,442
22348,11844,30275,2025-02-16,Arrested,268
22349,26765,30448,2025-08-01,Arrested,266
22350,44296,31658,2026-04-09,Surrender,284
22351,112,4692,2025-07-22,Arrested,24
22352,6526,60934,2023-05-28,Arrested,1983
22353,24692,19595,2023-09-14,Arrested,103
22354,16371,24427,2023-04-11,Arrested,144
22355,16286,16436,2023-08-12,Arrested,83
22356,48911,31102,2026-06-02,Arrested,276
22357,48861,36740,2024-07-27,Arrested,375
22358,20297,35627,2023-10-01,Arrested,360
22359,35788,31133,2023-06-25,Arrested,274
22360,8235,19380,2023-08-05,Arrested,89
22361,16053,15633,2025-07-06,Arrested,79
22362,24490,35560,2023-03-23,Arrested,349
22363,22582,32919,2024-12-01,Surrender,307
22364,31163,57416,2025-09-26,Arrested,1537
22365,20174,32820,2023-10-08,Surrender,306
22366,6417,25121,2025-11-10,Arrested,175
22367,40348,10209,2026-04-25,Arrested,48
22368,45360,16334,2025-03-02,Arrested,78
22369,899,5361,2024-06-20,Arrested,18
22370,26830,8481,2026-06-30,Arrested,39
22371,31023,25849,2024-03-15,Arrested,203
22372,36080,22824,2023-02-08,Arrested,118
22373,1755,59607,2023-03-07,Arrested,1795
22374,14654,58983,2023-03-05,Arrested,1722
22375,15223,32803,2023-11-27,Arrested,309
22376,12762,38637,2026-06-30,Surrender,420
22377,47438,1018,2024-10-02,Arrested,8
22378,42856,31092,2026-05-26,Arrested,274
22379,43969,989,2024-12-22,Arrested,3
22380,27064,9744,2025-01-23,Surrender,42
22381,35731,52105,2026-06-04,Arrested,1034
22382,45536,32992,2024-12-30,Arrested,311
22383,686,32514,2025-04-09,Arrested,304
22384,8240,13405,2023-06-24,Arrested,66
22385,10752,21762,2026-01-14,Arrested,107
22386,46322,58177,2024-11-09,Arrested,1626
22387,36787,26311,2023-04-10,Arrested,213
22388,24979,50731,2023-07-14,Arrested,942
22389,12600,2653,2024-10-30,Arrested,9
22390,31061,11300,2025-10-29,Arrested,49
22391,40733,34771,2023-06-23,Surrender,342
22392,21857,24541,2024-09-06,Arrested,137
22393,25649,38458,2023-10-31,Arrested,420
22394,16859,11201,2025-05-09,Arrested,50
22395,37384,10066,2026-05-09,Arrested,48
22396,34551,48662,2025-09-02,Arrested,823
22397,12724,49476,2025-04-02,Surrender,861
22398,30462,52221,2024-06-25,Arrested,1039
22399,3663,21705,2025-11-30,Arrested,108
22400,29072,37159,2024-05-13,Surrender,378
22401,4963,11460,2026-05-11,Arrested,56
22402,4531,20754,2024-06-11,Arrested,104
22403,1966,34426,2025-12-12,Arrested,331
22404,31132,19115,2026-05-07,Arrested,92
22405,36552,39455,2023-07-06,Arrested,444
22406,7381,27469,2024-05-20,Surrender,228
22407,12844,35371,2026-01-03,Arrested,352
22408,35517,45027,2026-02-15,Arrested,652
22409,13065,30942,2026-02-01,Arrested,280
22410,21541,20252,2025-04-07,Arrested,99
22411,4884,20992,2024-01-19,Arrested,112
22412,47005,28853,2025-06-11,Arrested,245
22413,2190,42399,2025-01-08,Arrested,549
22414,40785,15448,2024-05-02,Arrested,79
22415,34481,43803,2025-08-01,Arrested,604
22416,14241,44438,2023-08-15,Arrested,629
