CaseID,CrimeNo,CaseNo,UnitID,DistrictID,CaseCategoryID,CrimeHeadID,CrimeSubHeadID,GravityOffenceID,CaseStatusID,IOEmployeeID,CourtID,RegistrationDate,IsAnomaly,AnomalyType
22128,300240217202400002,202400002,217,24,3,3,13,1,5,1583,27,2024-07-02,0,
26642,300240217202400003,202400003,217,24,3,1,1,1,5,1587,27,2024-05-23,0,
43939,300240217202500001,202500001,217,24,3,1,4,1,2,1584,27,2025-03-07,0,
14025,400240217202500001,202500001,217,24,4,10,27,2,2,1585,27,2025-04-29,0,
18266,400240217202500002,202500002,217,24,4,5,16,2,4,1584,27,2025-10-16,0,
28144,400240217202500003,202500003,217,24,4,10,27,2,2,1585,27,2025-05-14,0,
870,100240218202300001,202300001,218,24,1,6,18,2,2,1588,27,2023-09-12,0,
2969,100240218202300002,202300002,218,24,1,6,19,2,5,1594,27,2023-03-09,0,
4395,100240218202300003,202300003,218,24,1,2,6,2,1,1594,27,2023-09-15,0,
7873,100240218202300004,202300004,218,24,1,2,7,2,5,1594,27,2023-10-21,0,
7925,100240218202300005,202300005,218,24,1,2,7,2,2,1590,27,2023-02-24,0,
11850,100240218202300006,202300006,218,24,1,8,23,1,5,1594,27,2023-06-09,0,
13393,100240218202300007,202300007,218,24,1,2,8,2,2,1594,27,2023-11-04,0,
14388,100240218202300008,202300008,218,24,1,10,26,2,1,1588,27,2023-11-23,0,
16325,100240218202300009,202300009,218,24,1,3,13,1,5,1592,27,2023-02-26,0,
17963,100240218202300010,202300010,218,24,1,2,8,2,5,1590,27,2023-08-12,0,
20552,100240218202300011,202300011,218,24,1,2,10,2,1,1591,27,2023-03-13,0,
24637,100240218202300012,202300012,218,24,1,5,16,2,4,1588,27,2023-07-06,0,
25837,100240218202300013,202300013,218,24,1,3,13,1,5,1588,27,2023-05-09,0,
42332,100240218202300014,202300014,218,24,1,5,16,2,5,1590,27,2023-08-17,0,
44562,100240218202300015,202300015,218,24,1,3,13,1,1,1594,27,2023-08-17,0,
49035,100240218202300016,202300016,218,24,1,10,27,2,5,1588,27,2023-02-09,0,
6110,100240218202400001,202400001,218,24,1,2,7,2,5,1593,27,2024-08-12,0,
12976,100240218202400002,202400002,218,24,1,8,23,1,2,1590,27,2024-10-15,0,
23394,100240218202400003,202400003,218,24,1,1,4,1,5,1588,27,2024-05-08,0,
27101,100240218202400004,202400004,218,24,1,7,22,1,2,1591,27,2024-06-20,0,
28111,100240218202400005,202400005,218,24,1,10,27,2,1,1588,27,2024-05-10,0,
28577,100240218202400006,202400006,218,24,1,1,5,1,1,1594,27,2024-06-28,0,
30244,100240218202400007,202400007,218,24,1,2,10,2,5,1592,27,2024-02-25,0,
34392,100240218202400008,202400008,218,24,1,1,1,1,5,1588,27,2024-09-26,0,
41061,100240218202400009,202400009,218,24,1,7,20,1,4,1588,27,2024-05-03,0,
47396,100240218202400010,202400010,218,24,1,2,8,2,4,1588,27,2024-08-25,0,
135,100240218202500001,202500001,218,24,1,6,18,2,5,1588,27,2025-08-04,0,
6737,100240218202500002,202500002,218,24,1,2,7,2,2,1589,27,2025-11-18,0,
22144,100240218202500003,202500003,218,24,1,7,20,1,5,1591,27,2025-10-27,0,
22579,100240218202500004,202500004,218,24,1,7,20,1,2,1589,27,2025-12-24,0,
24220,100240218202500005,202500005,218,24,1,5,16,2,1,1591,27,2025-09-19,0,
36331,100240218202500006,202500006,218,24,1,1,5,1,2,1590,27,2025-03-26,0,
36375,100240218202500007,202500007,218,24,1,1,4,1,5,1592,27,2025-11-05,0,
38508,100240218202500008,202500008,218,24,1,7,21,1,1,1592,27,2025-11-09,0,
43993,100240218202500009,202500009,218,24,1,7,20,1,5,1592,27,2025-06-03,0,
46578,100240218202500010,202500010,218,24,1,1,1,1,5,1591,27,2025-08-01,0,
46820,100240218202500011,202500011,218,24,1,1,4,1,1,1589,27,2025-04-22,0,
3077,100240218202600001,202600001,218,24,1,6,18,2,5,1590,27,2026-01-04,0,
3080,100240218202600002,202600002,218,24,1,6,18,2,5,1591,27,2026-02-12,0,
20103,100240218202600003,202600003,218,24,1,3,12,1,2,1594,27,2026-04-28,0,
34460,100240218202600004,202600004,218,24,1,7,20,1,1,1590,27,2026-03-19,0,
47485,100240218202600005,202600005,218,24,1,4,14,1,2,1590,27,2026-02-01,0,
5763,200240218202300001,202300001,218,24,2,2,7,2,5,1588,27,2023-10-16,0,
30125,200240218202300002,202300002,218,24,2,10,26,2,5,1589,27,2023-02-26,0,
11875,300240218202300001,202300001,218,24,3,8,23,1,4,1588,27,2023-04-25,0,
21287,300240218202400001,202400001,218,24,3,7,22,1,2,1591,27,2024-01-03,0,
14709,300240218202600001,202600001,218,24,3,1,4,1,1,1594,27,2026-02-21,0,
26336,400240218202300001,202300001,218,24,4,5,16,2,5,1590,27,2023-06-17,0,
41223,400240218202400001,202400001,218,24,4,3,13,1,2,1594,27,2024-10-28,0,
15611,400240218202600001,202600001,218,24,4,7,20,1,5,1592,27,2026-06-26,0,
21678,400240218202600002,202600002,218,24,4,3,12,1,5,1589,27,2026-02-26,0,
49944,400240218202600003,202600003,218,24,4,1,5,1,2,1588,27,2026-03-29,0,
1449,100240219202300001,202300001,219,24,1,6,18,2,4,1596,27,2023-04-16,0,
5186,100240219202300002,202300002,219,24,1,2,7,2,2,1600,27,2023-04-22,0,
9887,100240219202300003,202300003,219,24,1,8,24,1,1,1595,27,2023-09-23,0,
16934,100240219202300004,202300004,219,24,1,5,17,2,2,1599,27,2023-08-27,0,
19564,100240219202300005,202300005,219,24,1,9,25,2,4,1598,27,2023-08-28,0,
24557,100240219202300006,202300006,219,24,1,5,16,2,2,1600,27,2023-07-19,0,
25426,100240219202300007,202300007,219,24,1,3,11,1,1,1597,27,2023-03-21,0,
33558,100240219202300008,202300008,219,24,1,1,5,1,2,1596,27,2023-10-30,0,
36391,100240219202300009,202300009,219,24,1,2,10,2,2,1597,27,2023-10-25,0,
36797,100240219202300010,202300010,219,24,1,3,12,1,2,1600,27,2023-11-14,0,
40837,100240219202300011,202300011,219,24,1,2,8,2,1,1601,27,2023-05-24,0,
41363,100240219202300012,202300012,219,24,1,3,12,1,5,1601,27,2023-09-01,0,
44733,100240219202300013,202300013,219,24,1,1,3,1,1,1595,27,2023-01-08,0,
48951,100240219202300014,202300014,219,24,1,4,14,1,1,1596,27,2023-10-09,0,
7506,100240219202400001,202400001,219,24,1,2,6,2,5,1599,27,2024-12-31,0,
7785,100240219202400002,202400002,219,24,1,2,6,2,1,1598,27,2024-07-23,0,
11388,100240219202400003,202400003,219,24,1,8,24,1,5,1595,27,2024-08-15,0,
16516,100240219202400004,202400004,219,24,1,1,1,1,5,1596,27,2024-11-01,0,
17332,100240219202400005,202400005,219,24,1,2,10,2,1,1595,27,2024-11-22,0,
28248,100240219202400006,202400006,219,24,1,3,11,1,1,1600,27,2024-09-14,0,
30041,100240219202400007,202400007,219,24,1,10,27,2,1,1597,27,2024-07-15,0,
35588,100240219202400008,202400008,219,24,1,7,20,1,1,1595,27,2024-05-03,0,
38452,100240219202400009,202400009,219,24,1,5,17,2,1,1595,27,2024-10-04,0,
41292,100240219202400010,202400010,219,24,1,1,5,1,2,1600,27,2024-08-21,0,
44042,100240219202400011,202400011,219,24,1,3,11,1,1,1601,27,2024-12-01,0,
44067,100240219202400012,202400012,219,24,1,5,16,2,1,1595,27,2024-02-06,0,
2345,100240219202500001,202500001,219,24,1,6,18,2,5,1598,27,2025-03-13,0,
7551,100240219202500002,202500002,219,24,1,2,6,2,4,1601,27,2025-11-09,0,
12487,100240219202500003,202500003,219,24,1,8,23,1,1,1598,27,2025-08-14,0,
16192,100240219202500004,202500004,219,24,1,5,17,2,5,1599,27,2025-01-03,0,
22267,100240219202500005,202500005,219,24,1,3,13,1,1,1601,27,2025-05-12,0,
24532,100240219202500006,202500006,219,24,1,7,20,1,5,1600,27,2025-02-27,0,
26085,100240219202500007,202500007,219,24,1,1,5,1,1,1599,27,2025-09-12,0,
29256,100240219202500008,202500008,219,24,1,4,15,1,5,1595,27,2025-08-10,0,
40723,100240219202500009,202500009,219,24,1,3,13,1,5,1595,27,2025-12-21,0,
45652,100240219202500010,202500010,219,24,1,3,13,1,5,1598,27,2025-03-13,0,
46112,100240219202500011,202500011,219,24,1,3,12,1,2,1595,27,2025-08-26,0,
46834,100240219202500012,202500012,219,24,1,3,13,1,1,1600,27,2025-01-08,0,
48181,100240219202500013,202500013,219,24,1,4,14,1,1,1595,27,2025-06-25,0,
2054,100240219202600001,202600001,219,24,1,6,18,2,5,1599,27,2026-05-04,0,
5714,100240219202600002,202600002,219,24,1,2,7,2,2,1601,27,2026-03-04,0,
10939,100240219202600003,202600003,219,24,1,8,23,1,1,1600,27,2026-03-06,0,
11817,100240219202600004,202600004,219,24,1,8,24,1,4,1600,27,2026-05-03,0,
20873,100240219202600005,202600005,219,24,1,1,1,1,2,1598,27,2026-04-19,0,
25001,100240219202600006,202600006,219,24,1,2,10,2,2,1597,27,2026-05-30,0,
30035,100240219202600007,202600007,219,24,1,5,16,2,1,1600,27,2026-01-18,0,
41405,100240219202600008,202600008,219,24,1,7,22,1,1,1598,27,2026-04-29,0,
43605,100240219202600009,202600009,219,24,1,5,16,2,5,1595,27,2026-02-20,0,
19370,200240219202300001,202300001,219,24,2,7,21,1,5,1597,27,2023-09-30,0,
35082,200240219202300002,202300002,219,24,2,7,20,1,5,1599,27,2023-06-28,0,
4128,200240219202400001,202400001,219,24,2,2,6,2,5,1600,27,2024-09-22,0,
30230,200240219202400002,202400002,219,24,2,7,20,1,2,1601,27,2024-05-12,0,
45479,200240219202400003,202400003,219,24,2,3,11,1,2,1601,27,2024-02-07,0,
25180,300240219202300001,202300001,219,24,3,2,8,2,1,1596,27,2023-12-20,0,
9346,300240219202400001,202400001,219,24,3,8,23,1,1,1598,27,2024-06-30,0,
44208,300240219202400002,202400002,219,24,3,2,10,2,2,1598,27,2024-07-08,0,
45971,300240219202400003,202400003,219,24,3,5,16,2,1,1600,27,2024-05-08,0,
7358,300240219202500001,202500001,219,24,3,2,6,2,5,1600,27,2025-07-03,0,
9510,300240219202500002,202500002,219,24,3,8,23,1,5,1600,27,2025-07-16,0,
42531,300240219202500003,202500003,219,24,3,1,2,1,5,1600,27,2025-04-08,0,
47213,300240219202500004,202500004,219,24,3,3,12,1,1,1599,27,2025-02-03,0,
19056,400240219202500001,202500001,219,24,4,10,27,2,5,1600,27,2025-05-03,0,
2939,100250220202300001,202300001,220,25,1,6,19,2,2,1602,28,2023-11-17,0,
5460,100250220202300002,202300002,220,25,1,2,6,2,5,1602,28,2023-11-03,0,
18247,100250220202300003,202300003,220,25,1,5,17,2,5,1605,28,2023-11-11,0,
18953,100250220202300004,202300004,220,25,1,7,21,1,1,1602,28,2023-02-09,0,
24573,100250220202300005,202300005,220,25,1,9,25,2,2,1607,28,2023-04-14,0,
28796,100250220202300006,202300006,220,25,1,7,20,1,5,1604,28,2023-07-17,0,
28797,100250220202300007,202300007,220,25,1,2,8,2,1,1605,28,2023-06-22,0,
30864,100250220202300008,202300008,220,25,1,3,12,1,5,1604,28,2023-03-13,0,
33142,100250220202300009,202300009,220,25,1,2,8,2,1,1607,28,2023-03-27,0,
37320,100250220202300010,202300010,220,25,1,3,13,1,5,1607,28,2023-11-10,0,
49274,100250220202300011,202300011,220,25,1,10,26,2,5,1603,28,2023-07-30,0,
49776,100250220202300012,202300012,220,25,1,3,13,1,2,1607,28,2023-06-04,0,
2639,100250220202400001,202400001,220,25,1,6,18,2,5,1608,28,2024-08-13,0,
2789,100250220202400002,202400002,220,25,1,6,19,2,2,1602,28,2024-11-05,0,
8145,100250220202400003,202400003,220,25,1,2,6,2,5,1608,28,2024-10-15,0,
22548,100250220202400004,202400004,220,25,1,3,13,1,1,1604,28,2024-03-07,0,
34738,100250220202400005,202400005,220,25,1,1,1,1,5,1607,28,2024-11-10,0,
43816,100250220202400006,202400006,220,25,1,5,16,2,1,1604,28,2024-01-18,0,
44737,100250220202400007,202400007,220,25,1,5,17,2,2,1603,28,2024-11-23,0,
44944,100250220202400008,202400008,220,25,1,10,26,2,5,1604,28,2024-11-01,0,
48013,100250220202400009,202400009,220,25,1,4,14,1,1,1602,28,2024-03-08,0,
5976,100250220202500001,202500001,220,25,1,2,7,2,5,1606,28,2025-12-07,0,
10174,100250220202500002,202500002,220,25,1,8,23,1,1,1604,28,2025-12-08,0,
15053,100250220202500003,202500003,220,25,1,5,16,2,5,1607,28,2025-11-13,0,
16818,100250220202500004,202500004,220,25,1,2,8,2,1,1606,28,2025-06-07,0,
19185,100250220202500005,202500005,220,25,1,3,13,1,2,1605,28,2025-03-07,0,
22868,100250220202500006,202500006,220,25,1,3,12,1,4,1607,28,2025-12-10,0,
24854,100250220202500007,202500007,220,25,1,1,1,1,1,1603,28,2025-03-22,0,
32488,100250220202500008,202500008,220,25,1,5,16,2,1,1608,28,2025-10-14,0,
34205,100250220202500009,202500009,220,25,1,3,13,1,2,1603,28,2025-08-26,0,
41212,100250220202500010,202500010,220,25,1,1,5,1,1,1606,28,2025-11-04,0,
918,100250220202600001,202600001,220,25,1,6,18,2,2,1608,28,2026-06-24,0,
9724,100250220202600002,202600002,220,25,1,8,23,1,5,1606,28,2026-04-06,0,
22687,100250220202600003,202600003,220,25,1,3,13,1,1,1607,28,2026-06-08,0,
23960,100250220202600004,202600004,220,25,1,7,20,1,1,1606,28,2026-05-25,0,
29105,100250220202600005,202600005,220,25,1,10,26,2,1,1608,28,2026-06-11,0,
37620,100250220202600006,202600006,220,25,1,7,20,1,2,1608,28,2026-03-27,0,
41373,100250220202600007,202600007,220,25,1,5,17,2,1,1607,28,2026-03-10,0,
9805,300250220202400001,202400001,220,25,3,8,23,1,5,1603,28,2024-04-30,0,
11127,100250221202300001,202300001,221,25,1,8,23,1,5,1610,28,2023-05-29,0,
15257,100250221202300002,202300002,221,25,1,7,20,1,1,1609,28,2023-10-07,0,
16676,100250221202300003,202300003,221,25,1,1,4,1,5,1615,28,2023-09-05,0,
19427,100250221202300004,202300004,221,25,1,1,5,1,1,1614,28,2023-09-22,0,
27570,100250221202300005,202300005,221,25,1,1,2,1,4,1611,28,2023-07-29,0,
31441,100250221202300006,202300006,221,25,1,5,16,2,5,1614,28,2023-07-03,0,
32818,100250221202300007,202300007,221,25,1,3,11,1,2,1610,28,2023-02-01,0,
35069,100250221202300008,202300008,221,25,1,1,4,1,1,1615,28,2023-10-26,0,
39062,100250221202300009,202300009,221,25,1,10,26,2,4,1615,28,2023-01-23,0,
42273,100250221202300010,202300010,221,25,1,7,22,1,1,1609,28,2023-09-30,0,
45913,100250221202300011,202300011,221,25,1,1,5,1,2,1612,28,2023-03-07,0,
45916,100250221202300012,202300012,221,25,1,7,20,1,5,1609,28,2023-09-06,0,
46681,100250221202300013,202300013,221,25,1,10,26,2,5,1615,28,2023-10-13,0,
49920,100250221202300014,202300014,221,25,1,1,1,1,2,1613,28,2023-01-24,0,
509,100250221202400001,202400001,221,25,1,6,19,2,4,1609,28,2024-05-27,0,
12332,100250221202400002,202400002,221,25,1,8,24,1,2,1612,28,2024-09-07,0,
15871,100250221202400003,202400003,221,25,1,3,13,1,1,1609,28,2024-05-16,0,
17167,100250221202400004,202400004,221,25,1,10,26,2,4,1613,28,2024-12-13,0,
19329,100250221202400005,202400005,221,25,1,1,5,1,4,1609,28,2024-03-18,0,
32531,100250221202400006,202400006,221,25,1,5,16,2,1,1615,28,2024-09-24,0,
39196,100250221202400007,202400007,221,25,1,3,13,1,1,1610,28,2024-03-11,0,
47345,100250221202400008,202400008,221,25,1,3,13,1,5,1614,28,2024-02-04,0,
2428,100250221202500001,202500001,221,25,1,6,19,2,1,1611,28,2025-06-24,0,
11982,100250221202500002,202500002,221,25,1,8,23,1,1,1609,28,2025-06-01,0,
19838,100250221202500003,202500003,221,25,1,3,12,1,5,1609,28,2025-07-30,0,
21033,100250221202500004,202500004,221,25,1,5,16,2,4,1609,28,2025-12-24,0,
22594,100250221202500005,202500005,221,25,1,7,20,1,5,1611,28,2025-07-28,0,
22890,100250221202500006,202500006,221,25,1,2,9,2,4,1609,28,2025-05-14,0,
26374,100250221202500007,202500007,221,25,1,5,16,2,5,1609,28,2025-06-20,0,
29339,100250221202500008,202500008,221,25,1,3,12,1,2,1609,28,2025-09-15,0,
32436,100250221202500009,202500009,221,25,1,10,27,2,1,1611,28,2025-08-31,0,
43063,100250221202500010,202500010,221,25,1,1,5,1,1,1609,28,2025-01-18,0,
43251,100250221202500011,202500011,221,25,1,7,20,1,1,1614,28,2025-07-18,0,
43753,100250221202500012,202500012,221,25,1,10,26,2,1,1611,28,2025-05-25,0,
45026,100250221202500013,202500013,221,25,1,2,8,2,1,1612,28,2025-09-11,0,
242,100250221202600001,202600001,221,25,1,6,19,2,2,1609,28,2026-03-06,0,
8087,100250221202600002,202600002,221,25,1,2,6,2,1,1613,28,2026-04-18,0,
12360,100250221202600003,202600003,221,25,1,8,23,1,2,1609,28,2026-01-23,0,
16115,100250221202600004,202600004,221,25,1,2,10,2,5,1612,28,2026-03-14,0,
18521,100250221202600005,202600005,221,25,1,3,12,1,2,1614,28,2026-03-12,0,
21610,100250221202600006,202600006,221,25,1,5,16,2,5,1610,28,2026-03-03,0,
22720,100250221202600007,202600007,221,25,1,9,25,2,2,1614,28,2026-03-11,0,
31988,100250221202600008,202600008,221,25,1,1,5,1,5,1610,28,2026-06-21,0,
39666,100250221202600009,202600009,221,25,1,1,5,1,5,1612,28,2026-04-04,0,
47309,100250221202600010,202600010,221,25,1,3,12,1,1,1614,28,2026-03-23,0,
34037,200250221202300001,202300001,221,25,2,7,20,1,1,1611,28,2023-03-22,0,
4921,200250221202400001,202400001,221,25,2,2,7,2,5,1610,28,2024-08-19,0,
47350,200250221202400002,202400002,221,25,2,1,5,1,1,1614,28,2024-06-27,0,
1551,200250221202500001,202500001,221,25,2,6,18,2,2,1612,28,2025-09-17,0,
19158,300250221202300001,202300001,221,25,3,5,16,2,2,1613,28,2023-05-13,0,
30395,300250221202400001,202400001,221,25,3,3,11,1,5,1611,28,2024-12-06,0,
30700,300250221202400002,202400002,221,25,3,5,16,2,5,1610,28,2024-10-30,0,
9864,300250221202600001,202600001,221,25,3,8,23,1,5,1610,28,2026-02-16,0,
23841,400250221202400001,202400001,221,25,4,1,4,1,5,1611,28,2024-11-09,0,
31268,400250221202500001,202500001,221,25,4,3,13,1,5,1612,28,2025-06-03,0,
541,100250222202300001,202300001,222,25,1,6,18,2,2,1620,28,2023-07-05,0,
5023,100250222202300002,202300002,222,25,1,2,7,2,4,1616,28,2023-10-19,0,
16848,100250222202300003,202300003,222,25,1,5,16,2,5,1616,28,2023-07-14,0,
19422,100250222202300004,202300004,222,25,1,3,11,1,1,1622,28,2023-11-20,0,
21924,100250222202300005,202300005,222,25,1,2,10,2,5,1616,28,2023-07-07,0,
24336,100250222202300006,202300006,222,25,1,7,20,1,1,1618,28,2023-05-25,0,
29369,100250222202300007,202300007,222,25,1,1,4,1,1,1616,28,2023-08-11,0,
38646,100250222202300008,202300008,222,25,1,1,2,1,2,1616,28,2023-06-23,0,
44318,100250222202300009,202300009,222,25,1,10,26,2,5,1620,28,2023-03-02,0,
49741,100250222202300010,202300010,222,25,1,1,4,1,1,1621,28,2023-10-27,0,
2504,100250222202400001,202400001,222,25,1,6,18,2,1,1620,28,2024-04-21,0,
2844,100250222202400002,202400002,222,25,1,6,18,2,5,1618,28,2024-05-23,0,
4407,100250222202400003,202400003,222,25,1,2,7,2,5,1617,28,2024-01-19,0,
7951,100250222202400004,202400004,222,25,1,2,7,2,5,1618,28,2024-08-18,0,
18579,100250222202400005,202400005,222,25,1,1,1,1,1,1619,28,2024-07-10,0,
27142,100250222202400006,202400006,222,25,1,1,5,1,5,1622,28,2024-01-02,0,
27704,100250222202400007,202400007,222,25,1,7,20,1,2,1616,28,2024-02-07,0,
28966,100250222202400008,202400008,222,25,1,4,14,1,1,1620,28,2024-04-01,0,
32854,100250222202400009,202400009,222,25,1,5,16,2,5,1616,28,2024-03-25,0,
40844,100250222202400010,202400010,222,25,1,3,13,1,4,1616,28,2024-08-24,0,
41553,100250222202400011,202400011,222,25,1,1,4,1,1,1618,28,2024-10-03,0,
47752,100250222202400012,202400012,222,25,1,9,25,2,5,1621,28,2024-11-27,0,
2326,100250222202500001,202500001,222,25,1,6,19,2,5,1618,28,2025-11-25,0,
3193,100250222202500002,202500002,222,25,1,6,19,2,1,1617,28,2025-03-18,0,
8063,100250222202500003,202500003,222,25,1,2,7,2,2,1618,28,2025-04-14,0,
16458,100250222202500004,202500004,222,25,1,1,2,1,2,1616,28,2025-09-03,0,
38446,100250222202500005,202500005,222,25,1,7,20,1,5,1619,28,2025-11-11,0,
48770,100250222202500006,202500006,222,25,1,9,25,2,1,1616,28,2025-09-12,0,
49771,100250222202500007,202500007,222,25,1,3,13,1,5,1619,28,2025-06-11,0,
3129,100250222202600001,202600001,222,25,1,6,19,2,5,1620,28,2026-06-08,0,
11766,100250222202600002,202600002,222,25,1,8,23,1,5,1620,28,2026-03-23,0,
38167,100250222202600003,202600003,222,25,1,3,13,1,4,1617,28,2026-06-26,0,
39463,100250222202600004,202600004,222,25,1,3,13,1,5,1622,28,2026-05-07,0,
42589,100250222202600005,202600005,222,25,1,7,20,1,5,1621,28,2026-05-13,0,
47023,100250222202600006,202600006,222,25,1,3,13,1,1,1616,28,2026-01-20,0,
15421,200250222202400001,202400001,222,25,2,4,15,1,5,1617,28,2024-02-22,0,
24151,200250222202500001,202500001,222,25,2,9,25,2,1,1618,28,2025-03-16,0,
34289,300250222202400001,202400001,222,25,3,3,12,1,2,1622,28,2024-11-28,0,
34550,300250222202500001,202500001,222,25,3,3,13,1,4,1617,28,2025-04-14,0,
16953,400250222202300001,202300001,222,25,4,1,2,1,4,1617,28,2023-08-04,0,
46051,400250222202500001,202500001,222,25,4,3,13,1,2,1616,28,2025-02-06,0,
32629,400250222202600001,202600001,222,25,4,1,1,1,2,1621,28,2026-05-30,0,
4808,100250223202300001,202300001,223,25,1,2,7,2,2,1623,28,2023-11-30,0,
9192,100250223202300002,202300002,223,25,1,8,23,1,1,1627,28,2023-11-11,0,
16982,100250223202300003,202300003,223,25,1,5,16,2,2,1623,28,2023-09-06,0,
37281,100250223202300004,202300004,223,25,1,4,14,1,5,1625,28,2023-12-15,0,
2863,100250223202400001,202400001,223,25,1,6,18,2,2,1628,28,2024-04-21,0,
7289,100250223202400002,202400002,223,25,1,2,7,2,5,1624,28,2024-03-14,0,
15473,100250223202400003,202400003,223,25,1,1,4,1,4,1624,28,2024-07-18,0,
21983,100250223202400004,202400004,223,25,1,1,5,1,1,1626,28,2024-08-06,0,
29115,100250223202400005,202400005,223,25,1,1,4,1,5,1626,28,2024-08-07,0,
36927,100250223202400006,202400006,223,25,1,5,16,2,5,1626,28,2024-07-18,0,
40687,100250223202400007,202400007,223,25,1,9,25,2,1,1629,28,2024-02-13,0,
43035,100250223202400008,202400008,223,25,1,7,20,1,2,1625,28,2024-04-19,0,
46322,100250223202400009,202400009,223,25,1,2,8,2,1,1625,28,2024-09-11,0,
49631,100250223202400010,202400010,223,25,1,3,11,1,1,1626,28,2024-01-28,0,
1080,100250223202500001,202500001,223,25,1,6,18,2,1,1628,28,2025-03-10,0,
2554,100250223202500002,202500002,223,25,1,6,19,2,5,1629,28,2025-06-29,0,
6463,100250223202500003,202500003,223,25,1,2,7,2,1,1623,28,2025-12-22,0,
12278,100250223202500004,202500004,223,25,1,8,24,1,2,1624,28,2025-04-26,0,
15163,100250223202500005,202500005,223,25,1,5,16,2,1,1623,28,2025-08-07,0,
15280,100250223202500006,202500006,223,25,1,7,20,1,5,1623,28,2025-12-19,0,
15902,100250223202500007,202500007,223,25,1,2,8,2,2,1628,28,2025-01-10,0,
16829,100250223202500008,202500008,223,25,1,5,16,2,5,1624,28,2025-09-04,0,
20171,100250223202500009,202500009,223,25,1,5,16,2,5,1623,28,2025-02-15,0,
22204,100250223202500010,202500010,223,25,1,7,20,1,1,1629,28,2025-05-26,0,
25494,100250223202500011,202500011,223,25,1,3,11,1,1,1624,28,2025-05-29,0,
25702,100250223202500012,202500012,223,25,1,1,5,1,4,1625,28,2025-11-01,0,
26329,100250223202500013,202500013,223,25,1,7,22,1,2,1628,28,2025-04-23,0,
33147,100250223202500014,202500014,223,25,1,10,26,2,2,1624,28,2025-02-05,0,
36665,100250223202500015,202500015,223,25,1,2,8,2,5,1624,28,2025-03-25,0,
41258,100250223202500016,202500016,223,25,1,10,26,2,5,1624,28,2025-11-08,0,
47426,100250223202500017,202500017,223,25,1,10,27,2,1,1625,28,2025-01-05,0,
49826,100250223202500018,202500018,223,25,1,10,26,2,5,1628,28,2025-01-05,0,
325,100250223202600001,202600001,223,25,1,6,18,2,5,1627,28,2026-03-22,0,
17476,100250223202600002,202600002,223,25,1,10,26,2,5,1627,28,2026-02-16,0,
21851,100250223202600003,202600003,223,25,1,7,20,1,2,1629,28,2026-01-18,0,
42151,100250223202600004,202600004,223,25,1,9,25,2,5,1628,28,2026-06-11,0,
45635,100250223202600005,202600005,223,25,1,3,13,1,5,1629,28,2026-03-15,0,
47137,100250223202600006,202600006,223,25,1,4,14,1,2,1629,28,2026-02-02,0,
19406,200250223202300001,202300001,223,25,2,1,4,1,4,1624,28,2023-07-02,0,
23599,200250223202600001,202600001,223,25,2,1,5,1,1,1624,28,2026-05-13,0,
11208,300250223202400001,202400001,223,25,3,8,23,1,2,1623,28,2024-06-22,0,
30970,300250223202400002,202400002,223,25,3,2,10,2,1,1626,28,2024-10-23,0,
40359,300250223202500001,202500001,223,25,3,1,2,1,5,1623,28,2025-03-12,0,
4609,300250223202600001,202600001,223,25,3,2,6,2,5,1623,28,2026-01-22,0,
11695,300250223202600002,202600002,223,25,3,8,23,1,2,1624,28,2026-04-07,0,
17466,400250223202400001,202400001,223,25,4,3,13,1,1,1623,28,2024-03-16,0,
1428,400250223202500001,202500001,223,25,4,6,19,2,1,1629,28,2025-12-22,0,
19745,400250223202500002,202500002,223,25,4,1,1,1,5,1626,28,2025-04-18,0,
4847,100250224202300001,202300001,224,25,1,2,7,2,5,1632,28,2023-10-09,0,
11989,100250224202300002,202300002,224,25,1,8,24,1,5,1634,28,2023-12-03,0,
20616,100250224202300003,202300003,224,25,1,5,16,2,5,1634,28,2023-02-09,0,
27167,100250224202300004,202300004,224,25,1,9,25,2,5,1634,28,2023-10-20,0,
31932,100250224202300005,202300005,224,25,1,2,10,2,1,1635,28,2023-04-10,0,
32004,100250224202300006,202300006,224,25,1,2,8,2,1,1635,28,2023-07-25,0,
34448,100250224202300007,202300007,224,25,1,10,26,2,2,1636,28,2023-10-06,0,
36623,100250224202300008,202300008,224,25,1,10,26,2,5,1636,28,2023-06-29,0,
46352,100250224202300009,202300009,224,25,1,7,20,1,5,1634,28,2023-10-14,0,
47605,100250224202300010,202300010,224,25,1,3,13,1,5,1631,28,2023-02-10,0,
9291,100250224202400001,202400001,224,25,1,8,23,1,5,1635,28,2024-08-13,0,
10205,100250224202400002,202400002,224,25,1,8,23,1,5,1632,28,2024-03-04,0,
25143,100250224202400003,202400003,224,25,1,2,8,2,2,1632,28,2024-08-06,0,
25884,100250224202400004,202400004,224,25,1,3,13,1,2,1632,28,2024-04-18,0,
26024,100250224202400005,202400005,224,25,1,5,16,2,1,1635,28,2024-08-23,0,
27963,100250224202400006,202400006,224,25,1,1,2,1,1,1632,28,2024-11-23,0,
29317,100250224202400007,202400007,224,25,1,4,15,1,2,1636,28,2024-11-05,0,
35815,100250224202400008,202400008,224,25,1,1,5,1,5,1633,28,2024-01-26,0,
44022,100250224202400009,202400009,224,25,1,5,16,2,2,1631,28,2024-09-25,0,
