AssocID,CaseID,SectionID
38658,2660,32
38659,2660,31
38660,3001,31
38661,3001,32
38662,3374,32
38663,3846,31
38664,5411,11
38665,7133,11
38666,7133,12
38667,7477,11
38668,7601,11
38669,9459,19
38670,10936,19
38671,11835,19
38672,12851,19
38673,12851,20
38674,13127,16
38675,13525,39
38676,14564,5
38677,14564,6
38678,16366,5
38679,17722,13
38680,18406,36
38681,19434,8
38682,22888,5
38683,23101,13
38684,23998,36
38685,24496,5
38686,24507,2
38687,26315,24
38688,26825,5
38689,28735,36
38690,30423,7
38691,30979,4
38692,31041,17
38693,31981,40
38694,32178,21
38695,34542,40
38696,35228,21
38697,38311,5
38698,41556,24
38699,42641,6
38700,42641,5
38701,43499,6
38702,44118,6
38703,44118,5
38704,48266,7
38705,3840,32
38706,3855,32
38707,3855,31
38708,4669,11
38709,4753,11
38710,8451,12
38711,8451,11
38712,11942,20
38713,15335,36
38714,18517,16
38715,22054,1
38716,22147,35
38717,25099,42
38718,25497,43
38719,27292,35
38720,30917,41
38721,32092,4
38722,34172,36
38723,35651,9
38724,35738,24
38725,43236,16
38726,43748,34
38727,44612,42
38728,44614,34
38729,46396,24
38730,15873,37
38731,25928,34
38732,40173,40
38733,45755,43
38734,45755,42
38735,5750,11
38736,30077,34
38737,37086,6
38738,37086,5
38739,37426,16
38740,548,33
38741,2126,32
38742,27465,9
38743,43703,13
38744,46717,35
38745,2190,31
38746,2190,32
38747,15964,36
38748,33563,8
38749,33563,9
38750,46703,35
38751,157,32
38752,3029,32
38753,4475,11
38754,4475,12
38755,13174,34
38756,21447,16
38757,37502,13
38758,37576,24
38759,42829,8
38760,46276,34
38761,48020,10
38762,4072,11
38763,40501,16
38764,16918,18
38765,24833,9
38766,48271,16
38767,48476,42
38768,2636,33
38769,24935,5
38770,24935,6
38771,35889,16
38772,4009,11
38773,25664,13
38774,42788,40
38775,1587,33
38776,2562,33
38777,3929,31
38778,3929,32
38779,5286,12
38780,11400,20
38781,11400,19
38782,11532,19
38783,11532,20
38784,12205,19
38785,12215,20
38786,15422,35
38787,16655,40
38788,17432,40
38789,18380,6
38790,20223,16
38791,21967,42
38792,22962,41
38793,23133,13
38794,25091,10
38795,25579,35
38796,26794,7
38797,28236,34
38798,31402,4
38799,31616,41
38800,32634,35
38801,33372,17
38802,34077,6
38803,34077,5
38804,34358,22
38805,34358,21
38806,37242,2
38807,37983,43
38808,43882,24
38809,44029,39
38810,44455,1
38811,44929,35
38812,47283,24
38813,47385,2
38814,47724,7
38815,48404,13
38816,48516,16
38817,1187,31
38818,3435,33
38819,4827,12
38820,5514,11
38821,5514,12
38822,5584,11
38823,6567,11
38824,7422,11
38825,8292,11
38826,9189,20
38827,11092,19
38828,11719,19
38829,12096,20
38830,12096,19
38831,12861,20
38832,14886,7
38833,15681,4
38834,17933,8
38835,19049,21
38836,19595,5
38837,19595,6
38838,23714,16
38839,27975,5
38840,29920,7
38841,33123,39
38842,35163,34
38843,35276,34
38844,35381,24
38845,35408,5
38846,35408,6
38847,38934,17
38848,38934,18
38849,39696,34
38850,41572,36
38851,49457,41
38852,1294,31
38853,1294,32
38854,3244,31
38855,3245,31
38856,5012,11
38857,5485,11
38858,6959,11
38859,8476,11
38860,8476,12
38861,11717,19
38862,18949,24
38863,19555,34
38864,21060,13
38865,23312,10
38866,26189,39
38867,29605,13
38868,29853,8
38869,30513,9
38870,31553,37
38871,31607,24
38872,32321,24
38873,34593,5
38874,39206,24
38875,39411,4
38876,39777,4
38877,41171,13
38878,41848,6
38879,44766,7
38880,45878,15
38881,45933,9
38882,45933,8
38883,47571,16
38884,48051,24
38885,48173,24
38886,49375,34
38887,49593,21
38888,1881,32
38889,1881,31
38890,3270,32
38891,4878,11
38892,5253,12
38893,6045,11
38894,10421,20
38895,17848,21
38896,18290,34
38897,20875,21
38898,20875,22
38899,24871,24
38900,37065,1
38901,38657,16
38902,42453,24
38903,42684,35
38904,43014,40
38905,46486,24
38906,47862,9
38907,16211,24
38908,34628,16
38909,45478,16
38910,49078,6
38911,25005,40
38912,5350,11
38913,45492,24
38914,561,31
38915,1271,31
38916,2609,33
38917,46693,16
38918,10994,20
38919,13924,24
38920,36169,2
38921,38000,35
38922,34740,9
38923,34740,8
38924,33962,24
38925,41239,13
38926,43216,35
38927,2153,31
38928,18402,24
38929,36856,39
38930,5679,11
38931,36012,34
38932,2935,33
38933,6037,11
38934,6222,11
38935,11656,20
38936,12414,19
38937,13685,24
38938,15574,43
38939,15607,6
38940,18243,17
38941,21413,43
38942,21413,42
38943,21831,1
38944,23152,7
38945,24506,40
38946,24566,9
38947,28302,2
38948,29850,7
38949,30963,41
38950,31597,6
38951,31874,4
38952,31967,5
38953,33728,6
38954,33905,16
38955,34975,15
38956,36268,24
38957,36630,34
38958,37440,34
38959,39374,9
38960,39807,7
38961,40651,6
38962,42294,8
38963,45693,16
38964,48617,17
38965,2179,33
38966,4231,12
38967,5667,11
38968,6685,12
38969,6685,11
38970,7698,11
38971,10344,19
38972,10344,20
38973,11006,19
38974,15075,7
38975,15766,6
38976,19522,16
38977,20776,1
38978,21303,1
38979,22564,24
38980,23735,4
38981,25254,24
38982,26915,41
38983,30180,36
38984,33590,9
38985,33590,8
38986,33638,8
38987,34409,16
38988,34818,16
38989,39240,34
38990,40266,40
38991,40895,41
38992,41350,37
38993,47257,13
38994,47407,34
38995,48526,24
38996,49414,22
38997,49414,21
38998,2759,32
38999,3458,31
39000,3811,33
39001,4585,11
39002,7093,11
39003,9769,19
39004,9769,20
39005,10307,20
39006,11435,20
39007,14500,17
39008,14500,18
39009,14565,41
39010,16716,7
39011,16910,39
39012,18813,34
39013,19958,34
39014,20094,7
39015,20098,24
39016,20775,5
39017,20775,6
39018,21281,16
39019,22530,22
39020,22653,17
39021,22653,18
39022,23309,24
39023,24150,24
39024,25518,22
39025,25518,21
39026,28448,6
39027,28469,7
39028,28997,43
39029,29163,16
39030,31727,7
39031,31806,5
39032,34422,10
39033,35656,9
39034,35678,24
39035,36263,42
39036,38559,34
39037,39394,16
39038,41303,41
39039,41974,9
39040,41974,8
39041,42796,24
39042,43759,34
39043,46952,2
39044,47689,39
39045,47863,41
39046,48874,35
39047,49145,13
39048,992,31
39049,2966,33
39050,3974,31
39051,5233,11
39052,5233,12
39053,9541,19
39054,9541,20
39055,11490,19
39056,14267,16
39057,19086,16
39058,20321,34
39059,20633,4
39060,21249,16
39061,22525,6
39062,24015,24
39063,30026,7
39064,36724,34
39065,39274,34
39066,44525,16
39067,44579,13
39068,46226,6
39069,9188,20
39070,9188,19
39071,15085,13
39072,25168,7
39073,28809,10
39074,33959,9
39075,36559,5
39076,36559,6
39077,48366,2
39078,28131,40
39079,31537,6
39080,32735,34
39081,1725,33
39082,23290,5
39083,24606,36
39084,37012,13
39085,42052,34
39086,46539,34
39087,2373,31
39088,35760,1
39089,34389,13
39090,36723,34
39091,37634,34
39092,44808,2
39093,13341,4
39094,7164,12
39095,7764,11
39096,7772,12
39097,7897,11
39098,7980,12
39099,7980,11
39100,11814,19
39101,11984,19
39102,12194,19
39103,12194,20
39104,12580,20
39105,17871,24
39106,19040,41
39107,19480,13
39108,20340,16
39109,24027,24
39110,24894,13
39111,28242,16
39112,29686,40
39113,30634,6
39114,31829,13
39115,32342,24
39116,32617,41
39117,33825,41
39118,35454,35
39119,36247,34
39120,37117,39
39121,41393,10
39122,42940,34
39123,1036,33
39124,1680,32
39125,1680,31
39126,3313,32
39127,11271,19
39128,11271,20
39129,11438,20
39130,11438,19
39131,11459,19
39132,12393,19
39133,13603,13
39134,14509,6
39135,15799,41
39136,16555,34
39137,16838,17
39138,17368,18
39139,19610,6
39140,19852,34
39141,20591,8
39142,20778,16
39143,22997,24
39144,25728,8
39145,26001,37
39146,28094,34
39147,28436,24
39148,29427,16
39149,30032,35
39150,30102,13
39151,31946,34
39152,32175,43
39153,32175,42
39154,34183,16
39155,36399,41
39156,38084,10
39157,39325,34
39158,39735,6
39159,39735,5
39160,43720,4
39161,44514,7
39162,49559,41
39163,10,31
39164,10,32
39165,439,31
39166,439,32
39167,1438,33
39168,2390,31
39169,3153,33
39170,3459,33
39171,6713,11
39172,6929,11
39173,7446,11
39174,7646,11
39175,9917,20
39176,11561,20
39177,11721,20
39178,11721,19
39179,11887,20
39180,15250,17
39181,15250,18
39182,15626,35
39183,16178,18
39184,16199,21
39185,18097,35
39186,18561,42
39187,18561,43
39188,19369,16
39189,19755,24
39190,25051,24
39191,26700,13
39192,28803,13
39193,30406,1
39194,32391,43
39195,33126,39
39196,33376,34
39197,33920,7
39198,35536,13
39199,37475,16
39200,40126,34
39201,40474,24
39202,46147,24
39203,46481,43
39204,47846,16
39205,48732,16
39206,49302,9
39207,49302,8
39208,267,33
39209,2322,32
39210,2322,31
39211,5237,11
39212,7578,12
39213,10108,19
39214,10108,20
39215,15757,15
39216,16209,40
39217,20628,34
39218,25629,34
39219,26090,41
39220,26375,41
39221,31400,24
39222,35843,16
39223,39547,13
39224,43315,40
39225,43980,6
39226,43980,5
39227,45251,39
39228,45531,5
39229,47275,10
39230,47808,17
39231,18292,34
39232,19241,34
39233,27505,17
39234,30919,43
39235,38861,34
39236,24720,35
39237,11772,19
39238,19977,1
39239,44242,36
39240,14617,24
39241,29154,6
39242,31993,16
39243,35852,40
39244,7119,11
39245,25685,40
39246,31509,24
39247,40150,9
39248,46273,39
39249,49597,7
39250,9342,19
39251,20196,40
39252,48011,21
39253,48011,22
39254,16320,5
39255,31774,34
39256,32774,35
39257,3113,33
39258,10540,19
39259,25080,34
39260,31496,40
39261,35225,18
39262,40183,38
39263,6191,11
39264,15782,9
39265,35350,34
39266,1307,32
39267,1307,31
39268,2590,32
39269,2635,31
39270,2791,32
39271,4120,11
39272,5474,11
39273,5556,11
39274,7343,11
39275,8303,12
39276,9563,20
39277,12344,19
39278,12606,19
39279,12606,20
39280,14158,8
39281,15104,16
39282,16535,10
39283,17494,16
39284,18002,5
39285,20073,42
39286,21457,1
39287,23469,9
39288,23469,8
39289,23804,41
39290,23983,13
39291,27326,42
39292,30840,41
39293,31600,10
39294,33555,13
39295,33608,5
39296,36543,24
39297,37040,16
39298,38485,43
39299,38652,34
39300,38794,10
39301,38865,18
39302,38865,17
39303,40982,24
39304,41140,17
39305,41140,18
39306,49483,24
39307,799,32
39308,799,31
39309,4123,12
39310,10189,20
39311,13704,34
39312,15065,24
39313,16205,4
39314,20167,1
39315,21632,36
39316,22543,36
39317,22815,7
39318,22929,43
39319,23000,13
39320,23791,43
39321,23791,42
39322,25663,16
39323,26703,34
39324,27358,16
39325,27971,41
39326,28084,4
39327,29179,36
39328,30193,24
39329,30197,9
39330,30197,8
39331,30492,16
39332,31608,24
39333,32140,24
39334,33030,34
39335,34642,34
39336,38398,18
39337,39716,10
39338,39864,24
39339,39894,6
39340,40205,7
39341,41617,43
39342,43049,18
39343,45268,16
39344,47109,36
39345,48497,34
39346,48718,34
39347,49348,10
39348,1488,33
39349,1921,33
39350,3071,33
39351,3085,32
39352,3363,31
39353,3380,32
39354,6195,11
39355,6475,11
39356,7752,11
39357,8009,11
39358,11696,19
39359,13395,13
39360,14285,34
39361,16330,13
39362,17178,16
39363,18947,43
39364,20217,16
39365,21022,17
39366,21737,34
39367,22900,16
39368,23618,40
39369,24373,36
39370,25707,24
39371,28566,43
39372,28695,41
39373,28799,1
39374,28818,24
39375,29681,34
39376,30973,40
39377,32148,6
39378,32470,5
39379,33864,39
39380,37404,13
39381,37813,39
39382,40012,37
39383,41431,1
39384,42744,7
39385,44136,16
39386,44149,1
39387,45077,24
39388,45671,39
39389,45869,13
39390,46597,24
39391,47299,34
39392,47472,43
39393,47472,42
39394,47698,34
39395,48553,38
39396,48577,37
39397,2956,33
39398,6201,11
39399,10347,19
39400,10347,20
39401,12150,19
39402,25414,43
39403,26273,10
39404,26737,7
39405,30014,6
39406,33761,5
39407,43962,42
39408,43962,43
39409,44911,41
39410,45106,43
39411,47609,41
39412,48761,5
39413,49211,39
39414,5823,12
39415,2048,33
39416,13331,40
39417,24945,35
39418,31744,40
39419,48811,34
39420,28522,7
39421,35444,41
39422,36983,18
39423,36983,17
39424,43399,10
39425,44948,16
39426,47687,36
39427,22334,22
39428,29356,24
39429,34478,24
39430,36213,10
39431,43083,24
39432,11493,20
39433,11493,19
39434,37680,40
39435,18540,5
39436,23519,34
39437,14662,40
39438,17156,1
39439,30397,9
39440,30397,8
39441,37789,18
39442,338,32
39443,15872,34
39444,18607,39
39445,31482,10
39446,1591,33
39447,4645,11
39448,4890,11
39449,5746,11
39450,6089,12
39451,12388,19
39452,13831,7
39453,18077,40
39454,20332,24
39455,20501,34
39456,21149,17
39457,22050,16
39458,22143,8
39459,23057,39
39460,24599,7
39461,26615,41
39462,29519,21
39463,30533,34
39464,32110,7
39465,32387,1
39466,32640,13
39467,34795,40
39468,34963,41
39469,37084,1
39470,38200,13
39471,39560,4
39472,40666,6
39473,42240,8
39474,43798,34
39475,44921,42
39476,46544,18
39477,47012,4
39478,48680,17
39479,49751,17
39480,2314,33
39481,4081,12
39482,4153,11
39483,5478,12
39484,5533,12
39485,8453,12
39486,9860,20
39487,17820,34
39488,19146,17
39489,19146,18
39490,20680,4
39491,20782,16
39492,21167,43
39493,22314,24
39494,23948,16
39495,24173,40
39496,27637,41
39497,27888,4
39498,28828,41
39499,28983,34
39500,31375,40
39501,32543,17
39502,44474,35
39503,44855,8
39504,44855,9
39505,45821,34
39506,46559,43
39507,46559,42
39508,47513,41
39509,48769,36
39510,1153,32
39511,1215,31
39512,1215,32
39513,1305,32
39514,2944,32
39515,4239,12
39516,7218,11
39517,7838,11
39518,7983,11
39519,8044,12
39520,9529,20
39521,9529,19
39522,10292,19
39523,10398,20
39524,10990,20
39525,10990,19
39526,12862,19
39527,12862,20
39528,13492,8
39529,13492,9
39530,13748,13
39531,15651,6
39532,15651,5
39533,15689,34
39534,16890,35
39535,17106,16
39536,19686,5
39537,19686,6
39538,20479,7
39539,23370,41
39540,23607,24
39541,25184,34
39542,27978,42
39543,27978,43
39544,30285,42
39545,31716,6
39546,32312,6
39547,32647,42
39548,32647,43
39549,33223,24
39550,33732,37
39551,34213,8
39552,34484,21
39553,34933,2
39554,35998,6
39555,35998,5
39556,36236,34
39557,36718,16
39558,37966,42
39559,37990,34
39560,38078,13
39561,40766,40
39562,43230,16
39563,45180,42
39564,45180,43
39565,8241,12
39566,8241,11
39567,9988,19
39568,12406,19
39569,14702,16
39570,16925,16
39571,17055,9
39572,17055,8
39573,21334,34
39574,22343,34
39575,23235,8
39576,27244,9
39577,28140,5
39578,28140,6
39579,29539,36
39580,31153,24
39581,38538,34
39582,40462,4
39583,42185,9
39584,42185,8
39585,44903,43
39586,48872,17
39587,48991,6
39588,14441,17
39589,20075,41
39590,25508,41
39591,37323,10
39592,37669,36
39593,42127,9
39594,49153,18
39595,8446,11
39596,18159,34
39597,28271,24
39598,41538,24
39599,46447,17
39600,46917,41
39601,47440,24
39602,268,32
39603,1650,33
39604,13969,6
39605,27832,5
39606,27832,6
39607,31511,16
39608,32880,41
39609,44222,24
39610,382,32
39611,10238,19
39612,44959,22
39613,44959,21
39614,16342,13
39615,7165,12
39616,7165,11
39617,26614,41
39618,34338,5
39619,40133,16
39620,4492,11
39621,37366,40
39622,2389,33
39623,23008,10
39624,34304,40
39625,39809,6
39626,39809,5
39627,34710,24
39628,138,31
39629,2640,32
39630,2892,33
39631,3466,33
39632,5192,11
39633,9393,19
39634,9561,19
39635,10926,19
39636,10926,20
39637,11673,19
39638,11902,19
39639,11902,20
39640,13475,34
39641,14362,6
39642,14520,24
39643,17980,7
39644,18649,10
39645,20655,41
39646,20874,9
39647,23176,17
39648,23277,17
39649,27056,34
39650,28125,43
39651,28919,13
39652,29620,35
39653,31647,24
39654,36734,1
39655,37765,35
39656,37792,34
39657,38496,7
39658,39955,43
39659,39955,42
39660,43825,22
39661,44571,1
39662,45887,34
39663,46207,16
39664,46377,43
39665,46377,42
39666,46784,34
39667,48382,7
39668,49043,34
39669,49359,17
39670,49359,18
39671,1626,33
39672,2221,32
39673,2979,33
39674,4013,11
39675,4013,12
39676,7324,11
39677,8270,11
39678,10902,20
39679,10902,19
39680,11849,19
39681,11849,20
39682,12949,20
39683,13565,42
39684,13565,43
39685,15868,24
39686,15963,10
39687,16807,43
39688,17261,24
39689,18142,24
39690,20000,39
39691,20138,4
39692,23272,1
39693,26479,6
39694,26479,5
39695,33304,18
39696,34848,24
39697,36712,43
39698,37541,6
39699,38072,1
39700,38241,6
39701,40586,43
39702,41708,21
39703,43834,43
39704,43834,42
39705,47391,13
39706,47643,43
39707,47643,42
39708,48468,7
39709,48916,34
39710,436,31
39711,2104,33
39712,3849,33
39713,13673,24
39714,13743,40
39715,15880,6
39716,15880,5
39717,17975,34
39718,18298,34
39719,19577,1
39720,19624,16
39721,20384,10
39722,21180,41
39723,27005,18
39724,27480,34
39725,27797,6
39726,28286,35
39727,29957,1
39728,30238,16
39729,35211,9
39730,35211,8
39731,35410,39
39732,39644,6
39733,39644,5
39734,39868,43
39735,39868,42
39736,40015,16
39737,40159,5
39738,40159,6
39739,40352,6
39740,43025,6
39741,43025,5
39742,45567,6
39743,7349,11
39744,7624,11
39745,10234,19
39746,10788,20
39747,14864,7
39748,15072,22
39749,16144,7
39750,16340,10
39751,17364,24
39752,17948,13
39753,19043,13
39754,20707,37
39755,20707,38
39756,24652,24
39757,35042,6
39758,35821,5
39759,37185,24
39760,42417,43
39761,45075,5
39762,14604,10
39763,21684,36
39764,36128,39
39765,31499,10
39766,11116,19
39767,31091,8
39768,31091,9
39769,42157,42
39770,42157,43
39771,47648,43
39772,1777,33
39773,42278,8
39774,9661,19
39775,33367,8
39776,33367,9
39777,40073,16
39778,46007,43
39779,49371,7
39780,17165,8
39781,21483,43
39782,30422,6
39783,30422,5
39784,33132,2
39785,258,32
39786,49482,16
39787,177,32
39788,1282,31
39789,1282,32
39790,8322,11
39791,19187,10
39792,20646,36
39793,21453,22
39794,3257,32
39795,3257,31
39796,3713,33
39797,6556,11
39798,6628,12
39799,8237,11
39800,9919,20
39801,10052,20
39802,10052,19
39803,13801,16
39804,17283,13
39805,19668,6
39806,20736,10
39807,21292,24
39808,27917,16
39809,31628,35
39810,35148,1
39811,35222,8
39812,36346,34
39813,39114,16
39814,41290,41
39815,41658,1
39816,41693,10
39817,45852,4
39818,46826,5
39819,49815,5
39820,1015,33
39821,1109,32
39822,1109,31
39823,1300,31
39824,2411,33
39825,5455,11
39826,9277,19
39827,10147,19
39828,12073,20
39829,15524,35
39830,15527,16
39831,16014,34
39832,16141,22
39833,17314,13
39834,19103,6
39835,19103,5
39836,21329,24
39837,22022,24
39838,23172,16
39839,23327,34
39840,23460,35
39841,24578,5
39842,25575,24
39843,26901,9
39844,26901,8
39845,31401,24
39846,32551,16
39847,34012,17
39848,34012,18
39849,34235,9
39850,36298,7
39851,39504,43
39852,39563,7
39853,40825,36
39854,41579,5
39855,41579,6
39856,41995,34
39857,42393,40
39858,46415,41
39859,46977,13
39860,48295,41
39861,49950,7
39862,215,33
39863,279,31
39864,482,33
39865,781,33
39866,987,33
39867,1021,33
39868,1447,32
39869,1447,31
39870,2922,31
39871,2922,32
39872,2953,31
39873,5567,12
39874,5567,11
39875,6490,11
39876,11500,20
39877,12411,19
39878,13472,40
39879,14386,4
39880,14927,10
39881,16653,6
39882,16726,42
39883,16726,43
39884,17607,21
39885,17607,22
39886,22242,43
39887,22857,41
39888,23675,22
39889,24065,10
39890,24212,9
39891,24212,8
39892,25170,24
39893,27429,24
39894,27600,42
39895,27600,43
39896,27645,18
39897,27645,17
39898,27679,18
39899,29488,41
39900,30160,16
39901,32615,34
39902,32798,9
39903,33763,42
39904,34719,1
39905,35358,7
39906,39730,4
39907,40940,24
39908,41664,24
39909,43491,13
39910,45576,24
39911,2952,32
39912,2952,31
39913,5364,11
39914,7361,11
39915,8157,12
39916,8396,11
39917,8396,12
39918,12458,20
39919,14003,6
39920,18515,5
39921,19135,43
39922,23878,39
39923,25744,24
39924,29728,9
39925,38191,16
39926,38570,5
39927,38570,6
39928,39792,41
39929,41533,40
39930,47947,41
39931,17487,40
39932,28747,24
39933,16039,16
39934,47332,7
39935,75,31
39936,13996,2
39937,31879,13
39938,37881,7
39939,40402,6
39940,48508,34
39941,6116,12
39942,11241,19
39943,17486,7
39944,36643,22
39945,25273,41
39946,34865,5
39947,21544,41
39948,4219,11
39949,6820,12
39950,40843,1
39951,6394,11
39952,21152,42
39953,21152,43
39954,1944,31
39955,1944,32
39956,3474,33
39957,4052,11
39958,7922,11
39959,11009,19
39960,17339,13
39961,20329,39
39962,23811,43
39963,23811,42
39964,27178,41
39965,27357,34
39966,27524,8
39967,29863,4
39968,29882,39
39969,33872,24
39970,34432,40
39971,35405,43
39972,35989,16
39973,40381,18
39974,40381,17
39975,40736,5
39976,41992,16
39977,42343,16
39978,43335,13
39979,44689,43
39980,45730,13
39981,46913,13
39982,47880,7
39983,49216,16
39984,49752,4
39985,92,33
39986,1007,33
39987,1541,33
39988,3357,31
39989,4624,11
39990,5114,12
39991,5114,11
39992,6630,11
39993,7580,11
39994,11150,19
39995,11447,20
39996,13356,40
39997,14180,24
39998,17012,6
39999,17155,9
40000,18101,43
40001,18101,42
40002,19908,36
40003,20318,43
40004,20657,13
40005,20855,10
40006,24484,16
40007,25241,34
40008,26752,42
40009,27294,17
40010,27682,10
40011,30989,34
40012,32149,16
40013,33458,16
40014,36689,13
40015,37104,16
40016,37187,7
40017,38244,40
40018,40557,9
40019,44698,24
40020,45364,38
40021,45893,16
40022,46037,34
40023,47278,4
40024,48704,7
40025,49401,34
40026,49587,41
40027,49749,13
40028,501,32
40029,801,33
40030,1457,31
40031,2673,33
40032,4457,11
40033,4666,11
40034,5913,12
40035,6576,12
40036,7550,12
40037,7550,11
40038,8054,11
40039,10519,20
40040,11157,20
40041,11157,19
40042,18231,34
40043,19231,5
40044,19231,6
40045,20502,43
40046,20502,42
40047,20684,8
40048,21122,24
40049,23226,13
40050,24738,34
40051,27554,6
40052,28020,16
40053,29682,38
40054,29682,37
40055,30064,24
40056,31199,42
40057,31341,13
40058,34481,5
40059,35876,24
40060,37928,34
40061,39172,38
40062,39172,37
40063,40693,8
40064,45458,6
40065,45458,5
40066,47153,41
40067,47173,43
40068,48336,40
40069,48936,5
40070,1151,33
40071,4670,11
40072,10286,20
40073,11633,20
40074,12059,20
40075,14724,41
40076,16727,40
40077,19037,1
40078,19963,34
40079,26251,13
40080,29493,34
40081,31937,9
40082,33654,15
40083,34308,13
40084,35864,8
40085,36488,6
40086,37300,17
40087,43300,40
40088,47169,39
40089,47755,8
40090,48719,35
40091,49946,5
40092,18135,38
40093,18135,37
40094,34852,34
40095,34943,43
40096,1190,31
40097,14363,13
40098,18519,34
40099,40818,7
40100,13438,24
40101,17789,24
40102,19516,4
40103,27732,9
40104,36068,6
40105,17442,9
40106,43211,6
40107,48044,42
40108,21856,36
40109,36836,13
40110,45214,41
40111,322,33
40112,9804,19
40113,17797,43
40114,21367,10
40115,38595,21
40116,1718,33
40117,2521,31
40118,6350,11
40119,7402,11
40120,7668,11
40121,9707,19
40122,9707,20
40123,10006,20
40124,10780,19
40125,12629,20
40126,14160,24
40127,16170,18
40128,16170,17
40129,20341,34
40130,20575,16
40131,20883,17
40132,20883,18
40133,23681,18
40134,24374,24
40135,29574,6
40136,29649,24
40137,31062,13
40138,33227,13
40139,34571,16
40140,36111,4
40141,37659,13
40142,38713,7
40143,40285,5
40144,44355,41
40145,45537,24
40146,49640,35
40147,49649,6
40148,2143,32
40149,3754,31
40150,3754,32
40151,4769,11
40152,4769,12
40153,7852,11
40154,8047,11
40155,11965,19
40156,17859,16
40157,20667,1
40158,20753,7
40159,23680,21
40160,23680,22
40161,24325,16
40162,24710,6
40163,24984,9
40164,24984,8
40165,30027,41
40166,30882,13
40167,31552,1
40168,32415,43
40169,33060,18
40170,33060,17
40171,33678,7
40172,35899,40
40173,37539,8
40174,39682,13
40175,43879,24
40176,48087,13
40177,212,31
40178,212,32
40179,316,32
40180,610,32
40181,631,31
40182,2268,33
40183,2632,33
40184,3046,33
40185,3214,32
40186,4189,11
40187,4190,11
40188,6284,11
40189,7420,11
40190,7420,12
40191,8142,12
40192,8142,11
40193,9353,19
40194,9491,19
40195,9915,19
40196,9915,20
40197,9918,19
40198,9918,20
40199,11019,19
40200,11057,19
40201,11184,19
40202,11184,20
40203,11344,20
40204,12436,20
40205,12574,19
40206,12574,20
40207,17305,43
40208,17305,42
40209,18264,16
40210,20453,9
40211,20453,8
40212,22677,16
40213,22964,1
40214,22977,6
40215,22977,5
40216,24216,7
40217,24735,7
40218,25965,36
40219,26471,9
40220,26714,13
40221,32429,16
40222,32565,16
40223,33624,34
40224,34157,16
40225,34298,5
40226,34894,42
40227,34894,43
40228,39427,43
40229,40171,41
40230,40258,35
40231,41715,16
40232,42902,8
40233,42902,9
40234,43134,34
40235,47108,16
40236,47235,35
40237,48345,10
40238,4974,11
40239,11195,19
40240,13042,24
40241,14170,16
40242,17601,13
40243,18122,41
40244,19598,24
40245,21660,10
40246,24320,34
40247,31137,10
40248,32317,42
40249,32317,43
40250,32378,10
40251,34492,9
40252,36409,10
40253,36839,4
40254,40010,7
40255,41319,24
40256,44803,34
40257,46671,36
40258,49225,9
40259,49805,16
40260,20814,42
40261,31075,10
40262,3370,33
40263,31271,18
40264,31271,17
40265,2983,33
40266,15254,36
40267,16722,34
40268,17270,6
40269,19940,8
40270,35106,24
40271,37453,8
40272,37934,42
40273,1400,33
40274,31188,42
40275,41268,16
40276,10458,19
40277,10491,19
40278,10491,20
40279,14039,34
40280,11027,19
40281,11027,20
40282,34028,10
40283,44930,17
40284,7536,11
40285,45944,40
40286,32503,6
40287,960,33
40288,3117,33
40289,5072,12
40290,5197,11
40291,5865,11
40292,9270,19
40293,9961,19
40294,12459,19
40295,18886,5
40296,20182,42
40297,22063,42
40298,23371,18
40299,23371,17
40300,23715,4
40301,25725,15
40302,26904,16
40303,27235,10
40304,29586,6
40305,29851,13
40306,32338,4
40307,33382,42
40308,35934,8
40309,37750,17
40310,41406,43
40311,43279,1
40312,43395,16
40313,44417,34
40314,44508,24
40315,1802,33
40316,5065,11
40317,5351,12
40318,9754,20
40319,10138,19
40320,10138,20
40321,11366,20
40322,13426,41
40323,14713,8
40324,16194,16
40325,17441,4
40326,19333,7
40327,19663,36
40328,19794,16
40329,20104,8
40330,20364,18
40331,27614,18
40332,27811,36
40333,29512,43
40334,30178,7
40335,30440,16
40336,31710,34
40337,34527,36
40338,38472,7
40339,38754,24
40340,42667,10
40341,43811,43
40342,45632,24
40343,46212,10
40344,49850,43
40345,49854,41
40346,3,33
40347,305,31
40348,1742,33
40349,3017,32
40350,3017,31
40351,3125,31
40352,3125,32
40353,4137,12
40354,4137,11
40355,4968,11
40356,5395,12
40357,5484,11
40358,5484,12
40359,5766,11
40360,5867,11
40361,6096,11
40362,8109,11
40363,9820,20
40364,11847,19
40365,11847,20
40366,12190,20
40367,16646,36
40368,17143,36
40369,17997,43
40370,17997,42
40371,18435,35
40372,18750,6
40373,18750,5
40374,21139,16
40375,25197,15
40376,27870,34
40377,29145,13
40378,29951,41
40379,31026,13
40380,31130,9
40381,31698,41
40382,32274,24
40383,32892,22
40384,32964,5
40385,33434,42
40386,36939,34
40387,37685,8
40388,38132,22
40389,39448,34
40390,40652,1
40391,40962,13
40392,41841,43
40393,42129,43
40394,43509,22
40395,44407,24
40396,45159,24
40397,45703,5
40398,45703,6
40399,46817,16
40400,47634,34
40401,48593,24
40402,1875,33
40403,13812,41
40404,15449,10
40405,16007,24
40406,16616,16
40407,28712,13
40408,36688,5
40409,41543,13
